bicycle,building,bus,car,fence,license plate,motorcycle,person,pole,rider,road,sidewalk,sky,terrain,traffic light,traffic sign,train,truck,vegetation,wall,frame,y
34325,0,0,0,0,0,1123,17253,0,8,0,0,0,0,0,17653,0,0,8640,0,004094,urban
42544,0,0,191,0,0,2696,8672,0,404,0,0,0,0,0,23476,0,0,1019,0,002874,urban
20465,0,0,0,0,0,759,22905,0,16059,0,0,0,0,0,13580,0,0,5234,0,006986,urban
15791,0,0,1,0,0,2642,26871,0,47,0,0,0,0,0,32524,0,0,1126,0,005915,urban
45539,0,0,122,0,0,32,17366,0,1439,0,0,0,0,0,14339,0,0,165,0,000996,urban
45727,0,0,0,0,0,326,6412,0,0,0,0,0,0,0,26374,0,0,163,0,002032,urban
34999,0,0,0,0,0,3834,12577,0,1,0,0,0,0,0,19612,0,0,8492,0,002780,urban
40894,0,0,1,0,0,4367,1651,0,0,0,0,0,0,0,29328,0,0,2761,0,003458,urban
52288,0,0,0,0,0,29,10446,0,0,0,0,0,0,0,16080,0,0,159,0,004997,urban
47129,0,0,21,0,0,300,20663,0,0,0,0,0,0,0,10075,0,0,814,0,002459,urban
49470,0,0,0,0,0,1929,3252,0,0,0,0,0,0,0,20237,0,0,4114,0,000121,urban
40429,0,0,527,0,0,872,14089,0,5310,0,0,0,0,0,13229,0,0,4546,0,002553,urban
24692,0,0,22,0,0,137,26386,0,0,0,0,0,0,0,24390,0,0,3375,0,000596,urban
50103,0,0,16673,0,0,168,3714,0,4065,0,0,0,0,0,4279,0,0,0,0,000534,urban
15562,0,0,0,0,0,2609,28885,0,0,0,0,0,0,0,30918,0,0,1028,0,006262,urban
53936,0,0,3507,0,0,281,10777,0,1172,0,0,0,0,0,8900,0,0,429,0,001190,urban
32094,0,0,21,0,0,1205,25621,0,355,0,0,0,0,0,2976,0,0,17243,0,004543,urban
45794,0,0,0,0,0,11,18278,0,0,0,0,0,0,0,14867,0,0,52,0,005682,urban
29254,0,0,10,0,0,1174,27831,0,0,0,0,0,0,0,1601,0,0,19645,0,000671,urban
22998,0,0,0,0,0,2,35640,0,0,0,0,0,0,0,13456,0,0,6906,0,005269,urban
28982,0,0,569,0,0,462,21435,0,0,0,0,0,0,0,20805,0,0,6749,0,006277,urban
34409,0,0,0,0,0,30,32322,0,0,0,0,0,0,0,10849,0,0,1392,0,000146,urban
24630,0,0,759,0,0,1659,21928,0,0,0,0,0,0,0,21756,0,0,8270,0,000011,urban
46993,0,0,2896,0,0,621,6149,0,62,0,0,0,0,0,20421,0,0,1860,0,002198,urban
30256,0,0,0,0,0,1297,26820,0,0,0,0,0,0,0,4510,0,0,16632,0,000298,urban
20836,0,0,0,0,0,19,36914,0,0,0,0,0,0,0,16561,0,0,4672,0,001248,urban
32531,0,0,28,0,0,282,25187,0,0,0,0,0,0,0,13920,0,0,7054,0,007121,urban
34203,0,0,66,0,0,972,24187,0,0,0,0,0,0,0,3188,0,0,16899,0,002857,urban
57076,0,0,0,0,0,305,0,0,225,0,0,0,0,0,18432,0,0,2964,0,005758,urban
33135,0,0,448,0,0,599,17683,0,112,0,0,0,0,0,26761,0,0,264,0,000714,urban
42253,0,0,937,0,0,786,7422,0,0,0,0,0,0,0,22462,0,0,5142,0,003262,urban
47499,0,0,0,0,0,103,13672,0,0,0,0,0,0,0,17719,0,0,9,0,003261,urban
46229,0,0,1,0,0,2004,3231,0,56,0,0,0,0,0,26133,0,0,1348,0,003999,urban
36535,0,0,0,0,0,97,24587,0,0,0,0,0,0,0,15008,0,0,2775,0,003120,urban
34810,0,0,22,0,0,1135,23063,0,144,0,0,0,0,0,2020,0,0,18321,0,006585,urban
38584,0,0,9092,0,0,433,4643,0,4554,0,0,0,0,0,15800,0,0,5896,0,000456,urban
25560,0,0,17,0,0,2185,21554,0,0,0,0,0,0,0,26336,0,0,3350,0,005688,urban
40602,0,0,0,0,0,13,19249,0,0,0,0,0,0,0,19138,0,0,0,0,004086,urban
35844,0,0,1,0,0,666,17963,0,0,0,0,0,0,0,21835,0,0,2693,0,003991,urban
48732,0,0,0,0,0,155,17350,0,885,0,0,0,0,0,11072,0,0,808,0,006594,urban
39812,0,0,2673,0,0,2145,2609,0,0,0,0,0,0,0,24449,0,0,7314,0,007268,urban
27492,0,0,0,0,0,114,26294,0,0,0,0,0,0,0,20856,0,0,4246,0,005553,urban
30973,0,0,66,0,0,1134,27381,0,0,0,0,0,0,0,3410,0,0,16551,0,001233,urban
25406,0,0,0,0,0,218,36484,0,0,0,0,0,0,0,16319,0,0,575,0,005137,urban
48043,0,0,0,0,0,2208,2532,0,0,0,0,0,0,0,25051,0,0,1168,0,004781,urban
22891,0,0,2205,0,0,1337,31236,0,0,0,0,0,0,0,12378,0,0,8955,0,005490,urban
46806,0,0,0,0,0,137,19040,0,0,0,0,0,0,0,13005,0,0,14,0,004857,urban
31440,0,0,0,0,0,20,27476,0,0,0,0,0,0,0,17397,0,0,2669,0,006642,urban
57043,0,0,0,0,0,1085,1032,0,0,0,0,0,0,0,18791,0,0,1051,0,000010,urban
54488,0,0,1114,0,0,2908,13,0,0,0,0,0,0,0,19835,0,0,644,0,003157,urban
22247,0,0,0,0,0,12,38818,0,0,0,0,0,0,0,13278,0,0,4647,0,000339,urban
28915,0,0,2323,0,0,2402,16445,0,0,0,0,0,0,0,16508,0,0,12409,0,006689,urban
17510,0,0,1021,0,0,1148,31300,0,86,0,0,0,0,0,24721,0,0,3216,0,005278,urban
25091,0,0,3,0,0,1399,23016,0,0,0,0,0,0,0,27449,0,0,2044,0,005114,urban
37749,0,0,7,0,0,5055,147,0,0,0,0,0,0,0,32619,0,0,3425,0,006974,urban
35450,0,0,117,0,0,915,22603,0,0,0,0,0,0,0,5312,0,0,15118,0,003185,urban
35756,0,0,223,0,0,1038,22428,0,0,0,0,0,0,0,3574,0,0,16496,0,001256,urban
37848,0,0,1,0,0,1599,10986,0,270,0,0,0,0,0,20528,0,0,7770,0,007254,urban
56119,0,0,0,0,0,1502,2831,0,0,0,0,0,0,0,12843,0,0,5707,0,005411,urban
38545,0,0,205,0,0,2281,5313,0,3,0,0,0,0,0,24838,0,0,7817,0,003906,urban
45862,0,0,3,0,0,4838,74,0,0,0,0,0,0,0,24931,0,0,3294,0,003345,urban
49898,0,0,0,0,0,373,8042,0,0,0,0,0,0,0,18918,0,0,1771,0,007090,urban
43452,0,0,0,0,0,707,16803,0,0,0,0,0,0,0,15331,0,0,2709,0,002435,urban
41772,0,0,7,0,0,1200,1520,0,4,0,0,0,0,0,32558,0,0,2454,0,006065,urban
34951,0,0,8,0,0,2022,13398,0,0,0,0,0,0,0,26994,0,0,1629,0,000857,urban
39793,0,0,0,0,0,1473,19111,0,0,0,0,0,0,0,16251,0,0,2374,0,005209,urban
46388,0,0,6792,0,0,788,136,0,187,0,0,0,0,0,23305,0,0,1406,0,006018,urban
50948,0,0,0,0,0,966,1,0,0,0,0,0,0,0,26588,0,0,499,0,005085,urban
59234,0,0,0,0,0,667,6237,0,0,0,0,0,0,0,11928,0,0,936,0,006817,urban
44454,0,0,28,0,0,2532,3595,0,51,0,0,0,0,0,26901,0,0,1441,0,005932,urban
47669,0,0,52,0,0,775,708,0,63,0,0,0,0,0,26223,0,0,3512,0,005235,urban
27748,0,0,42,0,0,902,29691,0,10,0,0,0,0,0,4137,0,0,16985,0,006308,urban
25343,0,0,5,0,0,230,25371,0,0,0,0,0,0,0,21499,0,0,6554,0,003575,urban
39293,0,0,1,0,0,6293,330,0,0,0,0,0,0,0,30190,0,0,2895,0,000012,urban
50544,0,0,0,0,0,32,10063,0,0,0,0,0,0,0,17144,0,0,1219,0,000689,urban
23628,0,0,0,0,0,2474,20329,0,0,0,0,0,0,0,21083,0,0,11488,0,003586,urban
32275,0,0,2,0,0,1167,24618,0,6,0,0,0,0,0,6147,0,0,15300,0,001568,urban
30158,0,0,16,0,0,748,28451,0,0,0,0,0,0,0,7800,0,0,12342,0,003277,urban
39440,0,0,0,0,0,565,23238,0,0,0,0,0,0,0,14205,0,0,1554,0,003163,urban
47101,0,0,819,0,0,1229,3118,0,1293,0,0,0,0,0,24288,0,0,1154,0,007334,urban
45934,0,0,1048,0,0,81,2557,0,264,0,0,0,0,0,24482,0,0,4636,0,003362,urban
36048,0,0,588,0,0,2835,7354,0,0,0,0,0,0,0,26880,0,0,5297,0,005097,urban
37901,0,0,642,0,0,928,12005,0,51,0,0,0,0,0,19221,0,0,8767,0,004139,urban
46378,0,0,51,0,0,2424,7395,0,0,0,0,0,0,0,17653,0,0,5101,0,006401,urban
61506,0,0,0,0,0,739,107,0,0,0,0,0,0,0,16043,0,0,607,0,003327,urban
24570,0,0,0,0,0,4196,28373,0,0,0,0,0,0,0,14778,0,0,7085,0,000274,urban
61920,0,0,0,0,0,33,4173,0,0,0,0,0,0,0,12298,0,0,578,0,005193,urban
44709,0,0,0,0,0,1941,16831,0,0,0,0,0,0,0,14326,0,0,1708,0,004261,urban
45424,0,0,0,0,0,1939,301,0,22,0,0,0,0,0,30194,0,0,1122,0,004964,urban
20389,0,0,15,0,0,833,35946,0,0,0,0,0,0,0,13155,0,0,8664,0,003589,urban
42306,0,0,0,0,0,125,20760,0,0,0,0,0,0,0,15433,0,0,378,0,002869,urban
28815,0,0,0,0,0,1553,18804,0,0,0,0,0,0,0,29511,0,0,319,0,000814,urban
45154,0,0,5996,0,0,650,3921,0,5,0,0,0,0,0,18322,0,0,4954,0,000046,urban
41883,0,0,0,0,0,1511,9505,0,0,0,0,0,0,0,26068,0,0,35,0,000538,urban
26116,0,0,7,0,0,403,28426,0,0,0,0,0,0,0,18998,0,0,5052,0,005250,urban
19226,0,0,0,0,0,18,31454,0,13,0,0,0,0,0,26376,0,0,1915,0,004135,urban
31868,0,0,0,0,0,536,21022,0,0,0,0,0,0,0,21261,0,0,4315,0,002792,urban
12435,0,0,3,0,0,1134,43126,0,0,0,0,0,0,0,20675,0,0,1629,0,003235,urban
41975,0,0,3918,0,0,2852,9848,0,159,0,0,0,0,0,10352,0,0,9898,0,007357,urban
31158,0,0,23,0,0,1003,25788,0,119,0,0,0,0,0,2245,0,0,19179,0,001632,urban
50355,0,0,316,0,0,448,3906,0,85,0,0,0,0,0,21261,0,0,2631,0,000200,urban
47145,0,0,279,0,0,816,6204,0,4660,0,0,0,0,0,18015,0,0,1883,0,007160,urban
53711,0,0,0,0,0,630,3970,0,0,0,0,0,0,0,20154,0,0,537,0,002705,urban
35127,0,0,47,0,0,1002,23598,0,0,0,0,0,0,0,5623,0,0,14118,0,002030,urban
69510,0,0,0,0,0,771,7,0,0,0,0,0,0,0,8714,0,0,0,0,004468,urban
28494,0,0,2,0,0,2011,25866,0,0,0,0,0,0,0,20028,0,0,2601,0,001370,urban
53256,0,0,132,0,0,366,4121,0,0,0,0,0,0,0,20221,0,0,906,0,002537,urban
47981,0,0,0,0,0,2120,2968,0,0,0,0,0,0,0,24880,0,0,1053,0,007386,urban
16238,0,0,1351,0,0,50,17150,0,24342,0,0,0,0,0,12077,0,0,7794,0,002969,urban
36215,0,0,0,0,0,1,34461,0,0,0,0,0,0,0,8307,0,0,18,0,000553,urban
59185,0,0,94,0,0,1621,1292,0,104,0,0,0,0,0,14879,0,0,1827,0,000131,urban
35758,0,0,0,0,0,1822,15760,0,0,0,0,0,0,0,24839,0,0,823,0,007102,urban
46399,0,0,40,0,0,512,6701,0,8,0,0,0,0,0,21255,0,0,4087,0,002167,urban
36712,0,0,924,0,0,532,21545,0,0,0,0,0,0,0,16557,0,0,2732,0,005119,urban
45230,0,0,1,0,0,1618,13558,0,0,0,0,0,0,0,16652,0,0,1943,0,001681,urban
45159,0,0,0,0,0,24,20133,0,0,0,0,0,0,0,9446,0,0,4240,0,005061,urban
54207,0,0,0,0,0,558,56,0,0,0,0,0,0,0,23004,0,0,1690,0,003951,urban
65278,0,0,0,0,0,443,0,0,0,0,0,0,0,0,11600,0,0,1681,0,003303,urban
32336,0,0,71,0,0,99,6142,0,23686,0,0,0,0,0,10412,0,0,6256,0,003613,urban
59088,0,0,2984,0,0,1002,834,0,0,0,0,0,0,0,14311,0,0,783,0,002817,urban
37910,0,0,451,0,0,913,16247,0,0,0,0,0,0,0,23378,0,0,103,0,005732,urban
27932,0,0,19,0,0,716,12566,0,2358,0,0,0,0,0,28193,0,0,7218,0,003509,urban
37825,0,0,0,0,0,2006,19858,0,0,0,0,0,0,0,18773,0,0,540,0,001767,urban
16009,0,0,0,0,0,921,43237,0,0,0,0,0,0,0,13749,0,0,5086,0,001119,urban
62842,0,0,2170,0,0,450,108,0,6,0,0,0,0,0,13308,0,0,118,0,001313,urban
54768,0,0,896,0,0,972,90,0,1295,0,0,0,0,0,17828,0,0,3153,0,003477,urban
29462,0,0,23,0,0,1317,16569,0,0,0,0,0,0,0,27209,0,0,4422,0,002723,urban
30670,0,0,34,0,0,1353,26731,0,35,0,0,0,0,0,4558,0,0,16134,0,002868,urban
60993,0,0,2926,0,0,757,1086,0,0,0,0,0,0,0,12853,0,0,387,0,004166,urban
46672,0,0,16,0,0,207,6337,0,0,0,0,0,0,0,25316,0,0,454,0,006112,urban
39485,0,0,5,0,0,5154,73,0,0,0,0,0,0,0,31869,0,0,2416,0,007312,urban
21325,0,0,0,0,0,2103,40035,0,0,0,0,0,0,0,11105,0,0,4434,0,001456,urban
52900,0,0,6546,0,0,433,6267,0,0,0,0,0,0,0,12854,0,0,2,0,006101,urban
24037,0,0,0,0,0,419,32439,0,0,0,0,0,0,0,17910,0,0,4197,0,003317,urban
20246,0,0,0,0,0,193,37046,0,0,0,0,0,0,0,21430,0,0,87,0,000910,urban
42220,0,0,2,0,0,432,19828,0,0,0,0,0,0,0,16494,0,0,26,0,002194,urban
35027,0,0,83,0,0,1194,23457,0,0,0,0,0,0,0,3770,0,0,15984,0,007159,urban
41182,0,0,7,0,0,4738,82,0,0,0,0,0,0,0,30988,0,0,2005,0,003151,urban
33776,0,0,45,0,0,1018,25212,0,0,0,0,0,0,0,5939,0,0,13525,0,005301,urban
37687,0,0,0,0,0,102,26894,0,0,0,0,0,0,0,13616,0,0,703,0,002510,urban
22563,0,0,1282,0,0,1174,32369,0,0,0,0,0,0,0,13256,0,0,8358,0,004812,urban
25955,0,0,16,0,0,1147,31460,0,0,0,0,0,0,0,1865,0,0,19072,0,005924,urban
45554,0,0,289,0,0,686,2801,0,1,0,0,0,0,0,29671,0,0,0,0,004911,urban
31696,0,0,12,0,0,1154,25872,0,98,0,0,0,0,0,3379,0,0,17304,0,001161,urban
45601,0,0,0,0,0,66,8850,0,0,0,0,0,0,0,24032,0,0,453,0,004052,urban
44016,0,0,0,0,0,866,14003,0,0,0,0,0,0,0,18437,0,0,1680,0,005096,urban
51293,0,0,0,0,0,609,5863,0,0,0,0,0,0,0,20673,0,0,564,0,003436,urban
52697,0,0,0,0,0,976,4947,0,0,0,0,0,0,0,20369,0,0,13,0,000549,urban
42635,0,0,0,0,0,0,27605,0,0,0,0,0,0,0,8733,0,0,29,0,004837,urban
57289,0,0,0,0,0,664,5873,0,0,0,0,0,0,0,14903,0,0,273,0,004617,urban
31200,0,0,138,0,0,903,27198,0,0,0,0,0,0,0,5388,0,0,14688,0,003786,urban
14653,0,0,0,0,0,2247,28970,0,0,0,0,0,0,0,31645,0,0,1487,0,000870,urban
36906,0,0,761,0,0,1268,24891,0,5,0,0,0,0,0,13421,0,0,1750,0,005609,urban
52331,0,0,0,0,0,382,2,0,0,0,0,0,0,0,24347,0,0,2453,0,005492,urban
28755,0,0,552,0,0,664,23538,0,0,0,0,0,0,0,16432,0,0,9061,0,007355,urban
51277,0,0,76,0,0,1107,7107,0,0,0,0,0,0,0,18771,0,0,664,0,003008,urban
54928,0,0,738,0,0,505,1696,0,426,0,0,0,0,0,14420,0,0,6289,0,004750,urban
25394,0,0,0,0,0,130,26755,0,0,0,0,0,0,0,21052,0,0,5671,0,005011,urban
60192,0,0,237,0,0,1051,111,0,0,0,0,0,0,0,17069,0,0,342,0,003985,urban
31518,0,0,79,0,0,991,26723,0,0,0,0,0,0,0,1603,0,0,18601,0,003121,urban
38108,0,0,0,0,0,379,14201,0,0,0,0,0,0,0,24372,0,0,1942,0,002451,urban
59367,0,0,0,0,0,454,1962,0,114,0,0,0,0,0,14389,0,0,2716,0,004793,urban
48774,0,0,6,0,0,14,8712,0,128,0,0,0,0,0,21022,0,0,346,0,003911,urban
39254,0,0,4,0,0,5031,57,0,0,0,0,0,0,0,31958,0,0,2698,0,006418,urban
47557,0,0,0,0,0,117,17889,0,0,0,0,0,0,0,13394,0,0,45,0,003758,urban
30754,0,0,87,0,0,390,23007,0,0,0,0,0,0,0,17750,0,0,7014,0,006361,urban
51841,0,0,0,0,0,567,7535,0,0,0,0,0,0,0,18818,0,0,241,0,000417,urban
33139,0,0,188,0,0,957,23803,0,63,0,0,0,0,0,2577,0,0,18788,0,003675,urban
30445,0,0,10,0,0,1385,16361,0,0,0,0,0,0,0,26496,0,0,4305,0,005898,urban
42587,0,0,2004,0,0,141,23032,0,0,0,0,0,0,0,10969,0,0,269,0,002471,urban
47645,0,0,4,0,0,5101,56,0,0,0,0,0,0,0,24352,0,0,1844,0,005507,urban
36876,0,0,0,0,0,2797,18305,0,0,0,0,0,0,0,20293,0,0,731,0,000095,urban
24810,0,0,0,0,0,1315,24717,0,0,0,0,0,0,0,25846,0,0,2314,0,000518,urban
10369,0,0,19,0,0,795,44002,0,0,0,0,0,0,0,15775,0,0,8042,0,004955,urban
51456,0,0,0,0,0,81,9608,0,0,0,0,0,0,0,17726,0,0,131,0,006919,urban
27441,0,0,0,0,0,1073,29971,0,0,0,0,0,0,0,2417,0,0,18613,0,004973,urban
50542,0,0,0,0,0,1638,3270,0,0,0,0,0,0,0,20856,0,0,2696,0,002987,urban
50723,0,0,157,0,0,196,320,0,12421,0,0,0,0,0,14762,0,0,423,0,002256,urban
50587,0,0,54,0,0,3893,3328,0,0,0,0,0,0,0,20759,0,0,381,0,005814,urban
45843,0,0,1155,0,0,1946,3805,0,0,0,0,0,0,0,16774,0,0,9479,0,005615,urban
31185,0,0,0,0,0,1158,25908,0,2,0,0,0,0,0,3874,0,0,17388,0,007150,urban
53816,0,0,0,0,0,1335,811,0,0,0,0,0,0,0,22111,0,0,929,0,006842,urban
53741,0,0,0,0,0,48,8563,0,0,0,0,0,0,0,16650,0,0,0,0,000927,urban
14536,0,0,0,0,0,2889,28543,0,0,0,0,0,0,0,30746,0,0,2288,0,000380,urban
32020,0,0,0,0,0,2108,18655,0,19,0,0,0,0,0,21238,0,0,4962,0,005645,urban
38409,0,0,3745,0,0,510,7241,0,115,0,0,0,0,0,26392,0,0,2590,0,002016,urban
45326,0,0,50,0,0,2385,3411,0,61,0,0,0,0,0,26329,0,0,1440,0,005780,urban
21831,0,0,0,0,0,18,32074,0,0,0,0,0,0,0,23365,0,0,1714,0,005871,urban
42341,0,0,1915,0,0,8,10340,0,190,0,0,0,0,0,24156,0,0,52,0,002350,urban
44834,0,0,2764,0,0,93,19083,0,9,0,0,0,0,0,12196,0,0,23,0,003215,urban
34479,0,0,0,0,0,500,14354,0,0,0,0,0,0,0,29623,0,0,46,0,005455,urban
55094,0,0,0,0,0,873,2083,0,0,0,0,0,0,0,17400,0,0,3552,0,003147,urban
30873,0,0,0,0,0,62,31036,0,0,0,0,0,0,0,13329,0,0,3702,0,006291,urban
39379,0,0,3,0,0,4560,53,0,0,0,0,0,0,0,32317,0,0,2690,0,002427,urban
34727,0,0,36,0,0,1223,13297,0,0,0,0,0,0,0,23105,0,0,7127,0,004417,urban
20199,0,0,0,0,0,23,33954,0,0,0,0,0,0,0,20643,0,0,4183,0,002672,urban
53959,0,0,0,0,0,1297,3986,0,0,0,0,0,0,0,19658,0,0,102,0,003267,urban
41106,0,0,0,0,0,1694,9113,0,0,0,0,0,0,0,26849,0,0,240,0,004533,urban
49334,0,0,187,0,0,721,6028,0,228,0,0,0,0,0,21354,0,0,1150,0,005025,urban
58159,0,0,1164,0,0,1644,55,0,406,0,0,0,0,0,14609,0,0,2965,0,001459,urban
18147,0,0,563,0,0,1278,31974,0,325,0,0,0,0,0,20404,0,0,6311,0,003438,urban
66816,0,0,0,0,0,17,0,0,0,0,0,0,0,0,12169,0,0,0,0,006309,non-urban
54690,0,0,2119,0,0,738,29,0,2014,0,0,0,0,0,17940,0,0,1472,0,005543,non-urban
36166,0,0,606,0,0,1108,13795,0,0,0,0,0,0,0,20953,0,0,6887,0,003472,non-urban
55065,0,0,910,0,0,8,0,0,0,0,0,0,0,0,22982,0,0,37,0,007181,non-urban
56004,0,0,104,0,0,1164,231,0,5,0,0,0,0,0,18328,0,0,3166,0,000162,non-urban
68628,0,0,0,0,0,357,1,0,0,0,0,0,0,0,10016,0,0,0,0,005020,non-urban
51285,0,0,4872,0,0,350,621,0,5243,0,0,0,0,0,8916,0,0,7715,0,006644,non-urban
36801,0,0,7074,0,0,1083,5922,0,4439,0,0,0,0,0,17086,0,0,6597,0,006128,non-urban
55982,0,0,642,0,0,1525,447,0,0,0,0,0,0,0,14384,0,0,6022,0,005833,non-urban
53583,0,0,3948,0,0,91,66,0,0,0,0,0,0,0,20230,0,0,1084,0,002560,non-urban
38849,0,0,2,0,0,4764,83,0,0,0,0,0,0,0,32297,0,0,3007,0,002097,non-urban
62645,0,0,1720,0,0,684,7,0,0,0,0,0,0,0,11427,0,0,2519,0,003701,non-urban
67171,0,0,0,0,0,195,0,0,0,0,0,0,0,0,11636,0,0,0,0,001408,non-urban
51784,0,0,69,0,0,490,3301,0,0,0,0,0,0,0,20506,0,0,2852,0,001792,non-urban
53121,0,0,3870,0,0,1473,1461,0,109,0,0,0,0,0,18318,0,0,650,0,003850,non-urban
62799,0,0,23,0,0,1096,2,0,0,0,0,0,0,0,15080,0,0,2,0,006600,non-urban
35319,0,0,102,0,0,1022,22851,0,0,0,0,0,0,0,3319,0,0,16902,0,002718,urban
55804,0,0,0,0,0,705,2,0,0,0,0,0,0,0,22483,0,0,8,0,001130,non-urban
61869,0,0,0,0,0,5,1,0,0,0,0,0,0,0,17063,0,0,64,0,004794,non-urban
51504,0,0,52,0,0,1875,2594,0,0,0,0,0,0,0,21586,0,0,1391,0,006254,non-urban
63160,0,0,0,0,0,725,0,0,0,0,0,0,0,0,14121,0,0,996,0,006214,non-urban
54753,0,0,534,0,0,470,0,0,0,0,0,0,0,0,22460,0,0,785,0,000697,non-urban
57601,0,0,2314,0,0,869,1070,0,666,0,0,0,0,0,14231,0,0,2251,0,005451,non-urban
13815,0,0,0,0,0,110,45443,0,304,0,0,0,0,0,16196,0,0,3134,0,007460,non-urban
41110,0,0,124,0,0,708,10971,0,0,0,0,0,0,0,23007,0,0,3082,0,000855,non-urban
68326,0,0,0,0,0,72,0,0,0,0,0,0,0,0,10604,0,0,0,0,005941,non-urban
40749,0,0,0,0,0,587,10563,0,0,0,0,0,0,0,26855,0,0,248,0,003092,non-urban
64268,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,13710,0,0,23,0,005655,non-urban
40066,0,0,876,0,0,1145,6658,0,12992,0,0,0,0,0,9089,0,0,8176,0,001156,non-urban
76240,0,0,17,0,0,0,489,0,1423,0,0,0,0,0,833,0,0,0,0,003205,non-urban
60486,0,0,0,0,0,858,0,0,0,0,0,0,0,0,17658,0,0,0,0,003213,non-urban
56001,0,0,3301,0,0,1561,0,0,0,0,0,0,0,0,17251,0,0,888,0,004476,non-urban
43140,0,0,9320,0,0,114,54,0,4439,0,0,0,0,0,14094,0,0,7841,0,006774,non-urban
56800,0,0,387,0,0,826,5,0,0,0,0,0,0,0,20984,0,0,0,0,005641,non-urban
66424,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12574,0,0,0,0,004886,non-urban
55229,0,0,141,0,0,1102,297,0,0,0,0,0,0,0,21298,0,0,935,0,001956,non-urban
65349,0,0,0,0,0,709,0,0,0,0,0,0,0,0,12671,0,0,273,0,003376,non-urban
42751,0,0,5,0,0,4835,66,0,0,0,0,0,0,0,29720,0,0,1625,0,001759,non-urban
41555,0,0,1477,0,0,94,15657,0,80,0,0,0,0,0,14588,0,0,5551,0,002620,non-urban
56763,0,0,209,0,0,1041,857,0,1,0,0,0,0,0,16406,0,0,3725,0,002374,non-urban
54616,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,22274,0,0,660,0,000711,non-urban
54777,0,0,1612,0,0,656,58,0,3514,0,0,0,0,0,17845,0,0,540,0,005396,non-urban
54280,0,0,2217,0,0,94,5196,0,20,0,0,0,0,0,15958,0,0,1237,0,004395,non-urban
67925,0,0,0,0,0,698,268,0,0,0,0,0,0,0,9397,0,0,714,0,004380,non-urban
45079,0,0,2638,0,0,75,87,0,9845,0,0,0,0,0,14437,0,0,6841,0,007251,non-urban
65161,0,0,0,0,0,736,0,0,0,0,0,0,0,0,13105,0,0,0,0,007113,non-urban
66457,0,0,0,0,0,209,0,0,0,0,0,0,0,0,12336,0,0,0,0,006615,non-urban
31189,0,0,239,0,0,1146,26263,0,3,0,0,0,0,0,3412,0,0,17263,0,004646,non-urban
55981,0,0,30,0,0,457,18,0,120,0,0,0,0,0,16757,0,0,5639,0,005210,non-urban
61107,0,0,0,0,0,440,15,0,0,0,0,0,0,0,14255,0,0,3185,0,006821,non-urban
42954,0,0,0,0,0,1820,15838,0,0,0,0,0,0,0,17876,0,0,514,0,005870,non-urban
68134,0,0,0,0,0,59,0,0,0,0,0,0,0,0,10809,0,0,0,0,000835,non-urban
42424,0,0,1,0,0,4387,84,0,0,0,0,0,0,0,30037,0,0,2069,0,001965,non-urban
67857,0,0,168,0,0,296,273,0,0,0,0,0,0,0,10265,0,0,143,0,006838,non-urban
65570,0,0,0,0,0,696,0,0,0,0,0,0,0,0,12736,0,0,0,0,004365,non-urban
52735,0,0,6464,0,0,1101,1788,0,25,0,0,0,0,0,12629,0,0,4260,0,004266,non-urban
43948,0,0,7323,0,0,1016,7236,0,0,0,0,0,0,0,16356,0,0,3123,0,006518,non-urban
59012,0,0,0,0,0,66,0,0,0,0,0,0,0,0,19923,0,0,1,0,004789,non-urban
49144,0,0,78,0,0,139,1030,0,11139,0,0,0,0,0,17066,0,0,406,0,001146,non-urban
63927,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,12839,0,0,1191,0,003888,non-urban
54293,0,0,0,0,0,301,0,0,0,0,0,0,0,0,19784,0,0,5137,0,001181,non-urban
57625,0,0,1486,0,0,1262,0,0,0,0,0,0,0,0,16191,0,0,2438,0,007050,non-urban
48590,0,0,3,0,0,608,192,0,0,0,0,0,0,0,28091,0,0,1518,0,004795,non-urban
55363,0,0,199,0,0,737,433,0,0,0,0,0,0,0,20019,0,0,2251,0,007281,non-urban
67783,0,0,0,0,0,134,0,0,0,0,0,0,0,0,11085,0,0,0,0,003427,non-urban
60173,0,0,0,0,0,897,40,0,0,0,0,0,0,0,14734,0,0,3158,0,001757,non-urban
56577,0,0,0,0,0,1019,6227,0,0,0,0,0,0,0,14814,0,0,365,0,001367,non-urban
59707,0,0,0,0,0,976,188,0,0,0,0,0,0,0,15433,0,0,2698,0,006099,non-urban
52854,0,0,143,0,0,181,9,0,0,0,0,0,0,0,17770,0,0,8045,0,001493,non-urban
52268,0,0,438,0,0,1354,671,0,11,0,0,0,0,0,22455,0,0,1805,0,007428,non-urban
66159,0,0,6,0,0,1,0,0,0,0,0,0,0,0,12836,0,0,0,0,000123,non-urban
56852,0,0,1092,0,0,0,0,0,0,0,0,0,0,0,20721,0,0,337,0,005470,non-urban
54224,0,0,196,0,0,1516,168,0,0,0,0,0,0,0,21981,0,0,917,0,006757,non-urban
64266,0,0,0,0,0,753,55,0,1549,0,0,0,0,0,9701,0,0,2678,0,004203,non-urban
